Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Conjunto Comercial/Sala;Centro;0;0;0;80;1500.0;860.0;216.0
Conjunto Comercial/Sala;Pedra de Guaratiba;0;0;0;70;1000.0;;
Apartamento;Botafogo;2;1;1;70;3900.0;750.0;105.0
Apartamento;Maracanã;2;0;0;76;1600.0;560.0;49.0
Apartamento;Copacabana;3;0;1;94;1700.0;1360.0;199.0
Apartamento;Vila Isabel;2;2;1;91;1800.0;700.0;80.0
Apartamento;Andaraí;2;1;1;100;2500.0;976.0;229.0
Apartamento;Copacabana;1;0;1;41;1500.0;635.0;57.0
Loja Shopping/ Ct Comercial;Freguesia (Jacarepaguá);0;1;0;60;4500.0;800.0;50.0
Apartamento;Vila da Penha;2;0;0;68;1300.0;235.0;
Apartamento;Santo Cristo;2;0;0;70;1000.0;;
Apartamento;Copacabana;2;0;0;90;3000.0;800.0;160.0
Casa;Bonsucesso;1;0;0;50;600.0;;
Apartamento;Leblon;2;0;0;100;5200.0;594.0;260.0
Apartamento;Tijuca;2;0;1;80;1800.0;600.0;
Apartamento;Engenho de Dentro;2;1;1;62;1500.0;603.0;
Apartamento;Barra da Tijuca;2;2;2;85;2800.0;2800.0;400.0
Apartamento;Tijuca;1;0;0;50;1700.0;360.0;20.0
Apartamento;Jardim Botânico;1;1;1;72;3500.0;965.0;222.0
Apartamento;Copacabana;1;0;0;40;2200.0;580.0;
Apartamento;Tijuca;1;1;0;40;1100.0;500.0;20.0
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;
Apartamento;Engenho de Dentro;2;1;0;48;800.0;520.0;35.0
Apartamento;Cosmos;2;0;0;45;550.0;221.0;
Apartamento;Ipanema;2;1;1;85;4000.0;1200.0;165.0
Apartamento;Curicica;2;1;0;52;900.0;305.0;30.0
Apartamento;Recreio dos Bandeirantes;1;1;0;57;2500.0;1200.0;1300.0
Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0
Casa;Abolição;2;3;0;80;2300.0;;192.0
Apartamento;Centro;1;1;0;45;2000.0;600.0;150.0
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1500.0;600.0;
Apartamento;Catete;2;0;0;62;1950.0;480.0;
Casa de Vila;Copacabana;2;1;1;80;3000.0;50.0;
Apartamento;Pechincha;2;1;0;53;1100.0;600.0;135.0
Apartamento;Barra da Tijuca;1;1;1;70;1500.0;1600.0;220.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;50;600.0;300.0;
Casa de Vila;Andaraí;1;0;0;64;1200.0;80.0;
Apartamento;Laranjeiras;3;1;0;96;3200.0;674.0;182.0
Apartamento;Praça Seca;2;0;0;43;700.0;190.0;13.0
Conjunto Comercial/Sala;Ipanema;0;1;0;46;3500.0;1445.0;273.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;98;3000.0;872.0;
Conjunto Comercial/Sala;Centro;0;0;0;70;1400.0;954.0;227.0
Apartamento;Vila da Penha;2;1;0;80;1500.0;300.0;
Apartamento;Anil;2;1;0;68;1300.0;487.0;150.0
Apartamento;Leme;2;0;0;70;3300.0;647.0;81.0
Apartamento;Copacabana;2;0;0;80;2900.0;760.0;180.0
Apartamento;Água Santa;2;1;0;58;700.0;500.0;35.0
Conjunto Comercial/Sala;Centro;0;0;0;96;2700.0;700.0;700.0
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;87;3500.0;3190.0;720.0
Casa de Vila;Botafogo;2;0;0;68;3500.0;;
Apartamento;Jardim Botânico;2;0;1;70;3200.0;850.0;88.0
Apartamento;Jacarepaguá;1;1;0;56;600.0;692.0;
Apartamento;Vila Isabel;2;1;0;65;1500.0;714.0;85.0
Apartamento;Tijuca;1;0;0;40;1500.0;430.0;20.0
Apartamento;Engenho Novo;2;0;0;60;1300.0;460.0;
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;
Apartamento;Jardim Botânico;3;1;0;95;2900.0;1102.0;
Apartamento;Barra da Tijuca;2;1;0;53;1300.0;622.0;92.0
Apartamento;Catumbi;2;0;0;46;1300.0;300.0;
Apartamento;Freguesia (Jacarepaguá);1;1;1;72;2000.0;600.0;
Apartamento;Tijuca;3;0;0;91;2100.0;715.0;79.0
Apartamento;Copacabana;2;0;0;50;3000.0;;
Apartamento;Pechincha;2;1;0;60;1100.0;606.0;14.0
Apartamento;Humaitá;2;0;0;65;2600.0;660.0;124.0
Apartamento;Irajá;2;1;0;80;1700.0;;100.0
Quitinete;Glória;1;0;0;50;800.0;495.0;
Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1400.0;
Loja/Salão;Ipanema;0;0;0;60;13000.0;450.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;725.0;132.0
Apartamento;Leme;2;0;0;83;2400.0;588.0;111.0
Conjunto Comercial/Sala;Copacabana;0;0;0;50;1100.0;500.0;170.0
Casa de Condomínio;Realengo;2;0;0;90;900.0;;
Apartamento;Barra da Tijuca;2;1;2;90;2600.0;1400.0;300.0
Quitinete;São Cristóvão;1;0;0;40;850.0;;
Apartamento;Tijuca;3;1;0;96;2000.0;960.0;1048.0
Apartamento;Botafogo;2;1;0;75;3200.0;920.0;94.0
Apartamento;Barra da Tijuca;2;1;1;80;2400.0;1200.0;
Apartamento;Ipanema;1;1;0;41;2500.0;550.0;50.0
Apartamento;Barra da Tijuca;2;1;1;77;2500.0;800.0;150.0
Apartamento;Botafogo;1;0;0;48;1900.0;456.0;
Apartamento;Campo Grande;1;1;0;40;500.0;200.0;
Conjunto Comercial/Sala;Curicica;0;1;0;56;700.0;700.0;55.0
Apartamento;Pechincha;2;1;0;73;1300.0;700.0;785.0
Apartamento;Jardim Botânico;3;1;0;84;3000.0;650.0;151.0
Casa de Condomínio;Cachambi;2;1;0;90;1100.0;280.0;
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;320.0
Apartamento;Copacabana;2;0;0;80;2700.0;600.0;
Apartamento;Flamengo;3;1;0;96;3300.0;912.0;210.0
Apartamento;Barra da Tijuca;3;1;1;72;2200.0;660.0;110.0
Apartamento;Cascadura;2;1;0;62;1000.0;516.0;
Apartamento;Flamengo;1;0;0;47;2100.0;515.0;420.0
Apartamento;Tijuca;2;1;0;76;1800.0;849.0;105.0
Loja/Salão;Vila da Penha;0;0;0;40;2600.0;;
Apartamento;Pechincha;2;1;0;50;1000.0;482.0;13.0
Quitinete;Copacabana;1;0;0;40;2200.0;550.0;250.0
Loja/Salão;Itanhangá;0;1;0;90;2000.0;700.0;10.0
Conjunto Comercial/Sala;Ipanema;0;0;0;45;3000.0;2200.0;
Apartamento;Copacabana;3;0;1;92;3500.0;1200.0;
Conjunto Comercial/Sala;Copacabana;0;1;0;100;1800.0;1390.0;
Apartamento;Todos os Santos;2;1;0;70;1300.0;600.0;12.0
Apartamento;Laranjeiras;2;0;0;70;2000.0;530.0;
Conjunto Comercial/Sala;Centro;0;0;0;55;590.0;750.0;100.0
Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0
Apartamento;Barra da Tijuca;1;1;0;60;1500.0;1800.0;320.0
Apartamento;Barra da Tijuca;3;2;1;95;3200.0;1460.0;249.0
Apartamento;Flamengo;2;1;0;62;2400.0;896.0;96.0
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2380.0;800.0;185.0
Conjunto Comercial/Sala;Botafogo;0;1;0;48;3000.0;1546.0;270.0
Apartamento;Copacabana;2;2;2;88;5500.0;;
Apartamento;Ipanema;1;0;0;54;3800.0;781.0;
Conjunto Comercial/Sala;Centro;0;0;0;40;1000.0;552.0;100.0
Quitinete;Copacabana;0;0;0;40;1000.0;620.0;55.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;50;1400.0;400.0;15.0
Apartamento;Barra da Tijuca;3;2;1;78;6500.0;1650.0;350.0
Conjunto Comercial/Sala;São Cristóvão;0;0;0;50;1200.0;9.0;95.0
Apartamento;Taquara;3;1;1;70;2000.0;410.0;50.0
Apartamento;Tanque;2;1;1;62;1100.0;640.0;41.0
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;81;3500.0;3563.0;368.0
Casa de Vila;Taquara;1;0;0;60;1000.0;;
Loja/Salão;Pechincha;0;1;0;47;1500.0;621.0;9.0
Apartamento;Tijuca;2;1;1;70;1800.0;570.0;
Apartamento;Tijuca;2;1;0;60;1900.0;560.0;49.0
Apartamento;Tijuca;2;1;0;68;1800.0;690.0;120.0
Loja/Salão;Campo Grande;0;0;0;60;2700.0;;
Apartamento;Maria da Graça;2;0;0;96;1300.0;506.0;61.0
Apartamento;Copacabana;3;0;0;100;2700.0;925.0;152.0
Loja/Salão;Parque Colúmbia;0;0;0;75;1600.0;;93.0
Apartamento;Flamengo;2;1;1;84;2400.0;1030.0;174.0
Apartamento;Leblon;2;1;1;80;4500.0;1100.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;42;1100.0;1037.0;305.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;97;2300.0;950.0;
Conjunto Comercial/Sala;Centro;0;0;0;74;800.0;1509.0;73.0
Apartamento;Barra da Tijuca;2;2;1;79;4000.0;2630.0;495.0
Apartamento;Ipanema;2;1;1;75;5000.0;;
Apartamento;Pechincha;2;0;0;65;1300.0;350.0;14.0
Loja/Salão;Cocotá;0;0;0;45;1300.0;;142.0
Loja/Salão;Barra da Tijuca;0;3;0;89;3000.0;6900.0;1853.0
Loja/Salão;Barra da Tijuca;0;1;0;70;1000.0;2704.0;
Flat;Barra da Tijuca;2;1;2;80;2800.0;1500.0;385.0
Casa;Cosmos;2;3;0;67;1000.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;76;3000.0;2186.0;578.0
Apartamento;Tijuca;2;0;0;78;1400.0;830.0;67.0
Conjunto Comercial/Sala;Centro;0;0;0;44;1000.0;544.0;
Apartamento;Tijuca;3;0;0;83;1390.0;650.0;80.0
Apartamento;Jacarepaguá;2;0;0;50;1000.0;530.0;50.0
Apartamento;Engenho de Dentro;3;0;0;81;1200.0;270.0;
Apartamento;Botafogo;2;1;1;80;3200.0;800.0;150.0
Apartamento;Botafogo;3;0;1;60;3900.0;1440.0;307.0
Apartamento;Botafogo;2;0;0;70;2000.0;751.0;88.0
Apartamento;Botafogo;3;1;1;98;4500.0;1550.0;245.0
Apartamento;Botafogo;1;0;0;46;1800.0;540.0;24.0
Apartamento;Jardim Guanabara;3;1;0;78;2000.0;350.0;83.0
Apartamento;Jacarepaguá;2;1;0;46;800.0;310.0;143.0
Apartamento;Realengo;2;0;0;50;450.0;369.0;
Apartamento;Copacabana;1;0;0;40;1900.0;380.0;58.0
Apartamento;Maracanã;2;1;1;68;2000.0;900.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;75;3800.0;1425.0;250.0
Apartamento;Rocha Miranda;2;1;0;55;1000.0;295.0;
Apartamento;Barra da Tijuca;2;1;1;81;1900.0;1250.0;70.0
Apartamento;Botafogo;2;0;0;76;3000.0;619.0;
Apartamento;Flamengo;1;0;1;75;3200.0;281.0;69.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;957.0;171.0
Conjunto Comercial/Sala;Centro;0;0;0;69;2600.0;1308.0;
Apartamento;Flamengo;2;0;0;60;2200.0;410.0;852.0
Apartamento;Centro;1;1;0;42;1700.0;560.0;47.0
Apartamento;Urca;2;0;0;80;3800.0;500.0;125.0
Apartamento;Barra da Tijuca;1;1;1;75;2100.0;1043.0;245.0
Apartamento;Barra da Tijuca;2;2;1;100;3500.0;1450.0;
Apartamento;Laranjeiras;2;0;0;67;2300.0;700.0;100.0
Apartamento;Glória;1;0;0;44;1400.0;480.0;26.0
Apartamento;Laranjeiras;2;1;0;90;2650.0;600.0;101.0
Apartamento;Glória;1;0;0;45;1400.0;450.0;40.0
Apartamento;Barra da Tijuca;1;1;1;75;1900.0;984.0;280.0
Flat;Curicica;1;1;1;40;1700.0;968.0;40.0
Apartamento;Taquara;2;1;1;59;1800.0;550.0;60.0
Apartamento;Ipanema;2;0;0;60;2900.0;507.0;125.0
Apartamento;Recreio dos Bandeirantes;3;2;3;88;1900.0;600.0;1100.0
Apartamento;Barra da Tijuca;3;1;1;70;1400.0;750.0;132.0
Apartamento;Copacabana;1;1;0;56;5000.0;;
Apartamento;Flamengo;1;0;0;41;1800.0;483.0;67.0
Apartamento;Leblon;3;1;0;98;3500.0;1424.0;1192.0
Conjunto Comercial/Sala;Santo Cristo;0;0;0;100;3000.0;1000.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;66;2700.0;1400.0;110.0
Apartamento;Tijuca;2;2;1;69;2000.0;854.0;
Apartamento;Grajaú;2;1;0;80;1200.0;670.0;50.0
Loja/Salão;Pechincha;0;1;0;43;1500.0;730.0;
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1091.0;205.0
Conjunto Comercial/Sala;Centro;0;0;0;40;900.0;450.0;
Apartamento;Flamengo;2;1;0;75;2500.0;1067.0;125.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;2500.0;750.0;350.0
Apartamento;Barra da Tijuca;1;1;1;70;2000.0;970.0;170.0
Apartamento;Barra da Tijuca;2;1;1;100;2300.0;1678.0;2500.0
Apartamento;Engenho de Dentro;2;0;0;53;800.0;260.0;16.0
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1550.0;750.0;
Apartamento;Ipanema;3;1;1;80;3900.0;1368.0;113.0
Apartamento;Pechincha;2;1;1;65;1300.0;570.0;12.0
Apartamento;Barra da Tijuca;2;1;1;63;2500.0;1280.0;204.0
Apartamento;Ipanema;1;0;0;46;1700.0;700.0;132.0
Apartamento;Riachuelo;1;0;0;46;900.0;253.0;17.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;68;2800.0;1500.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1790.0;590.0;990.0
Apartamento;Campo Grande;2;0;0;60;800.0;350.0;
Apartamento;Flamengo;1;0;0;47;1600.0;650.0;
Apartamento;Catete;2;1;0;81;2300.0;530.0;132.0
Loja/Salão;Barra da Tijuca;2;6;2;100;4000.0;2860.0;15000.0
Apartamento;Botafogo;2;1;1;76;3200.0;760.0;125.0
Apartamento;Bonsucesso;2;1;0;70;1100.0;300.0;
Apartamento;Tijuca;2;1;0;79;1600.0;700.0;81.0
Apartamento;Barra da Tijuca;2;1;1;90;3300.0;1308.0;213.0
Conjunto Comercial/Sala;Copacabana;0;0;0;43;1200.0;670.0;276.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;2000.0;1092.0;406.0
Apartamento;Ipanema;2;1;2;70;6000.0;4190.0;432.0
Loja/Salão;Engenho de Dentro;0;0;0;85;6500.0;;398.0
Apartamento;Penha Circular;2;0;0;71;1100.0;321.0;
Apartamento;Barra da Tijuca;1;1;1;75;1800.0;1200.0;200.0
Quitinete;Centro;0;0;0;40;1200.0;500.0;96.0
Apartamento;Méier;1;0;0;45;1000.0;;
Apartamento;Botafogo;2;1;0;85;4000.0;900.0;
Apartamento;Barra da Tijuca;2;1;1;100;3100.0;1750.0;
Apartamento;Copacabana;1;0;0;56;1400.0;505.0;56.0
Apartamento;Higienópolis;2;0;0;65;1100.0;90.0;
Casa;Vargem Grande;2;1;0;61;1100.0;570.0;
Apartamento;Glória;1;0;1;60;1900.0;600.0;
Apartamento;Tijuca;2;1;1;98;2800.0;900.0;110.0
Apartamento;Flamengo;2;1;1;100;6500.0;850.0;270.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;45;950.0;1000.0;
Apartamento;Pechincha;2;1;0;65;1400.0;620.0;49.0
Apartamento;Barra da Tijuca;2;1;1;67;1250.0;833.0;155.0
Apartamento;Copacabana;2;0;0;82;3300.0;750.0;
Apartamento;Barra da Tijuca;1;1;1;50;1200.0;645.0;55.0
Apartamento;Copacabana;1;0;0;68;2200.0;643.0;149.0
Casa de Vila;Vila Isabel;2;0;0;60;1300.0;136.0;
Conjunto Comercial/Sala;Grajaú;0;0;0;70;2990.0;;196.0
Apartamento;Leblon;2;0;0;70;3800.0;850.0;177.0
Apartamento;Praça Seca;2;0;0;50;800.0;;16.0
Apartamento;Recreio dos Bandeirantes;2;2;1;83;2700.0;1192.0;157.0
Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0
Apartamento;Engenho Novo;2;1;0;60;1100.0;416.0;16.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;76;2000.0;700.0;122.0
Apartamento;Ipanema;2;1;1;77;3900.0;1168.0;158.0
Apartamento;Moneró;1;0;0;55;1000.0;350.0;18.0
Casa;Cosmos;3;0;0;60;800.0;;
Apartamento;Lagoa;2;1;1;93;4500.0;880.0;
Apartamento;Lapa;2;0;0;50;1900.0;346.0;24.0
Apartamento;Bonsucesso;2;0;0;75;750.0;365.0;
Apartamento;Madureira;3;1;0;96;1400.0;550.0;50.0
Apartamento;Pechincha;2;1;0;58;1100.0;460.0;14.0
Apartamento;Leblon;3;0;0;80;3500.0;945.0;249.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;47;1500.0;590.0;250.0
Apartamento;Inhaúma;1;0;0;45;750.0;;
Loft;Ipanema;1;0;1;75;4700.0;850.0;150.0
Apartamento;Flamengo;2;1;1;100;2500.0;970.0;153.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;45;1500.0;1182.0;44.0
Conjunto Comercial/Sala;Centro;0;0;0;70;1800.0;1100.0;168.0
Apartamento;Copacabana;2;1;0;68;2600.0;671.0;
Apartamento;Cachambi;2;1;0;56;800.0;475.0;14.0
Apartamento;Higienópolis;2;1;0;68;1200.0;380.0;
Apartamento;Freguesia (Jacarepaguá);2;1;0;70;1000.0;700.0;11.0
Conjunto Comercial/Sala;Copacabana;0;0;0;86;4200.0;1700.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;3500.0;300.0;200.0
Casa;Água Santa;1;1;0;40;1200.0;;14.0
Conjunto Comercial/Sala;Botafogo;0;1;0;100;11000.0;2800.0;750.0
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1200.0;885.0;
Flat;Ipanema;2;1;1;85;4500.0;2712.0;453.0
Loja/Salão;Jacarepaguá;0;0;0;55;1000.0;950.0;
Apartamento;Copacabana;2;2;2;90;10000.0;3352.0;386.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;85;4000.0;;
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2000.0;817.0;
Apartamento;Copacabana;2;0;0;80;3650.0;680.0;75.0
Apartamento;Ipanema;1;0;0;40;2100.0;430.0;124.0
Apartamento;Barra da Tijuca;2;2;1;60;1800.0;1224.0;202.0
Apartamento;Copacabana;1;0;0;40;1800.0;483.0;
Conjunto Comercial/Sala;Cinelândia;0;0;0;90;1700.0;2359.0;369.0
Apartamento;Vila Isabel;2;1;0;72;1500.0;780.0;76.0
Apartamento;Catete;1;0;0;45;1800.0;495.0;25.0
Loja/Salão;Freguesia (Jacarepaguá);0;0;0;80;1600.0;;354.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;62;1600.0;561.0;390.0
Apartamento;Pedra de Guaratiba;1;0;0;42;460.0;;
Apartamento;Copacabana;2;0;1;70;3500.0;;
Apartamento;Pechincha;2;1;1;59;1100.0;426.0;
Apartamento;Copacabana;1;0;0;42;3000.0;560.0;
Flat;Barra da Tijuca;2;1;1;80;4000.0;2112.0;210.0
Apartamento;Penha;2;0;0;80;700.0;360.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2500.0;700.0;20.0
Apartamento;Jacarepaguá;2;1;0;60;1500.0;330.0;
Apartamento;Ipanema;2;1;0;70;3000.0;950.0;205.0
Apartamento;Madureira;2;1;0;69;750.0;;
Loja/Salão;Recreio dos Bandeirantes;0;1;0;80;3800.0;1021.0;317.0
Apartamento;Lagoa;1;1;0;75;2100.0;1250.0;341.0
Apartamento;Barra da Tijuca;2;1;1;76;2100.0;1400.0;90.0
Conjunto Comercial/Sala;Centro;0;0;0;54;1800.0;1082.0;179.0
Apartamento;Bonsucesso;3;1;1;70;1700.0;470.0;
Apartamento;Leblon;2;0;1;52;3300.0;940.0;148.0
Apartamento;Ipanema;2;0;0;80;3000.0;850.0;150.0
Apartamento;Tijuca;2;1;1;78;2199.0;587.0;
Apartamento;Méier;2;0;0;69;1300.0;;13.0
Apartamento;Laranjeiras;3;1;0;96;2700.0;805.0;
Apartamento;Todos os Santos;2;0;0;70;1300.0;240.0;
Apartamento;Laranjeiras;2;1;0;81;2100.0;1229.0;
Apartamento;Barra da Tijuca;2;1;1;97;3200.0;1477.0;
Apartamento;Tijuca;2;1;1;74;1500.0;880.0;
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;140.0
Apartamento;Ipanema;2;1;1;90;7000.0;2200.0;380.0
Apartamento;São Conrado;2;1;0;60;2200.0;811.0;151.0
Apartamento;Maracanã;2;1;1;50;1100.0;850.0;
Apartamento;Humaitá;2;0;1;78;3000.0;570.0;92.0
Apartamento;Campo Grande;2;1;0;60;1000.0;;
Apartamento;Tijuca;2;1;1;75;1800.0;700.0;
Apartamento;Ipanema;3;1;2;91;18000.0;1500.0;400.0
Apartamento;Barra da Tijuca;2;1;1;80;2600.0;1385.0;187.0
Apartamento;Leblon;3;2;1;98;5700.0;1980.0;550.0
Apartamento;Botafogo;2;1;1;86;2900.0;950.0;
Apartamento;Barra da Tijuca;1;1;0;65;2800.0;1100.0;250.0
Apartamento;Barra da Tijuca;2;1;1;68;2500.0;1100.0;150.0
Apartamento;Leblon;3;1;0;100;4500.0;1390.0;250.0
Apartamento;Barra da Tijuca;2;1;1;100;2400.0;927.0;
Apartamento;Riachuelo;2;0;0;80;1000.0;485.0;
Casa de Vila;Ramos;2;0;0;70;1000.0;;
Apartamento;Barra da Tijuca;3;2;1;100;2500.0;1520.0;350.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;60;1300.0;200.0;346.0
Apartamento;Botafogo;2;1;0;64;3500.0;917.0;152.0
Apartamento;Ipanema;1;1;0;45;4000.0;2425.0;271.0
Apartamento;Méier;2;0;0;54;1000.0;400.0;16.0
Apartamento;Tijuca;3;0;0;92;2000.0;831.0;
Apartamento;Copacabana;1;0;0;45;1400.0;737.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;80;2000.0;2020.0;573.0
Apartamento;Gávea;1;1;1;79;3600.0;984.0;258.0
Casa de Condomínio;Recreio dos Bandeirantes;2;0;0;45;2100.0;450.0;
Apartamento;Jardim Botânico;3;1;0;80;3800.0;1050.0;
Apartamento;Todos os Santos;2;0;0;60;1100.0;370.0;20.0
Apartamento;Botafogo;2;1;1;90;3500.0;1100.0;
Apartamento;Centro;1;0;0;41;1100.0;390.0;24.0
Apartamento;Copacabana;2;1;0;66;2500.0;830.0;90.0
Apartamento;Botafogo;2;1;1;71;3500.0;875.0;
Apartamento;Campo Grande;3;1;0;77;1300.0;430.0;36.0
Apartamento;Copacabana;2;0;0;80;2800.0;459.0;177.0
Apartamento;Ipanema;2;0;0;80;3200.0;720.0;198.0
Casa de Condomínio;Guaratiba;3;1;1;65;1050.0;550.0;2.0
Flat;Botafogo;1;1;1;44;3000.0;1071.0;102.0
Apartamento;Freguesia (Jacarepaguá);2;0;0;54;1200.0;300.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;58;3500.0;2200.0;1200.0
Apartamento;Vila Kosmos;2;0;0;50;900.0;250.0;
Apartamento;Centro;2;0;0;62;1500.0;440.0;21.0
Apartamento;Barra da Tijuca;1;1;1;70;2150.0;1136.0;260.0
Apartamento;Senador Vasconcelos;1;1;1;40;850.0;180.0;
Apartamento;Campo Grande;2;1;1;66;1400.0;485.0;20.0
Apartamento;Botafogo;2;1;0;74;2900.0;950.0;140.0
Apartamento;Jacarepaguá;2;1;1;72;1500.0;762.0;20.0
Apartamento;Copacabana;2;0;1;65;5000.0;1000.0;90.0
Conjunto Comercial/Sala;Copacabana;0;0;0;50;1000.0;456.0;138.0
Apartamento;Copacabana;2;0;0;75;2900.0;850.0;150.0
Casa de Vila;Catumbi;1;0;0;45;900.0;;6.0
Apartamento;Lins de Vasconcelos;2;1;1;52;800.0;499.0;35.0
Loja/Salão;Copacabana;0;0;0;43;3900.0;220.0;300.0
Conjunto Comercial/Sala;Saúde;0;0;0;84;1400.0;743.0;50.0
Apartamento;Botafogo;2;1;1;74;3000.0;915.0;85.0
Apartamento;Vila Isabel;2;0;0;54;1400.0;;20.0
Apartamento;Copacabana;3;1;1;100;3900.0;1506.0;
Apartamento;Barra da Tijuca;1;1;0;45;1700.0;1252.0;213.0
Apartamento;Recreio dos Bandeirantes;2;1;1;74;2100.0;543.0;157.0
Apartamento;Flamengo;1;0;0;50;1950.0;590.0;68.0
Apartamento;Leblon;2;1;0;97;4800.0;1005.0;195.0
Apartamento;Copacabana;2;0;0;70;2100.0;777.0;160.0
Apartamento;Jardim Botânico;1;1;0;40;2000.0;300.0;
Conjunto Comercial/Sala;Centro;0;0;0;100;6000.0;2000.0;
Flat;Lagoa;1;1;1;60;2500.0;1490.0;368.0
Apartamento;Méier;1;1;0;54;1200.0;534.0;10.0
Apartamento;Barra da Tijuca;1;1;0;64;2200.0;1278.0;
Loja/Salão;Tijuca;0;0;0;55;6500.0;264.0;331.0
Apartamento;Barra da Tijuca;2;1;0;52;2100.0;698.0;860.0
Apartamento;Copacabana;3;1;0;95;3250.0;986.0;
Apartamento;Maracanã;2;1;1;75;2200.0;820.0;98.0
Apartamento;Tanque;3;1;1;75;1400.0;650.0;
Apartamento;Recreio dos Bandeirantes;2;0;1;86;1500.0;468.0;155.0
Apartamento;Tijuca;1;0;1;62;1800.0;550.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;88;2000.0;706.0;168.0
Apartamento;Barra da Tijuca;2;1;0;59;1600.0;660.0;50.0
Conjunto Comercial/Sala;Centro;0;0;0;55;2640.0;1150.0;250.0
Apartamento;Padre Miguel;2;0;0;50;700.0;30.0;
Quitinete;Copacabana;0;0;0;40;1550.0;614.0;25.0
Apartamento;Tijuca;2;1;1;70;1300.0;1250.0;100.0
Apartamento;Tijuca;2;0;0;61;1500.0;640.0;5490.0
Casa;Campo Grande;2;1;2;74;1200.0;;
Apartamento;Vila da Penha;2;1;0;72;1300.0;700.0;100.0
Apartamento;Tijuca;2;0;0;80;1200.0;580.0;
Apartamento;Barra da Tijuca;2;2;2;85;4000.0;2100.0;389.0
Flat;Leblon;2;1;1;75;6500.0;2200.0;170.0
Apartamento;Tijuca;3;2;1;92;1900.0;900.0;
Apartamento;Campo Grande;2;0;0;60;600.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;46;1300.0;1071.0;134.0
Apartamento;Recreio dos Bandeirantes;2;1;1;79;1800.0;610.0;150.0
Apartamento;Madureira;1;1;0;60;650.0;220.0;
Apartamento;Barra da Tijuca;2;0;1;85;2500.0;2000.0;299.0
Apartamento;Vila da Penha;1;1;0;48;1100.0;150.0;
Apartamento;Grajaú;2;1;0;60;1300.0;879.0;72.0
Apartamento;Leblon;3;1;1;81;3500.0;1212.0;295.0
Apartamento;Ipanema;3;1;0;97;4000.0;1157.0;
Casa;Santa Teresa;1;0;0;60;1300.0;;85.0
Apartamento;Glória;1;1;0;75;1900.0;800.0;188.0
Apartamento;Engenho Novo;2;1;0;42;750.0;365.0;
Apartamento;Cachambi;2;2;0;60;1300.0;630.0;74.0
Apartamento;Rocha;2;0;0;67;900.0;226.0;16.0
Apartamento;Barra da Tijuca;3;2;2;100;2800.0;1400.0;210.0
Conjunto Comercial/Sala;Centro;0;0;0;50;1000.0;450.0;50.0
Apartamento;Barra da Tijuca;1;0;0;60;1300.0;1695.0;247.0
